config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/rtmdet/rtmdet-ins_tiny_8xb32-300e_coco.py,data/mmdetection_weights/rtmdet-ins_tiny_8xb32-300e_coco.pth,21.579471588134766,0.405,0.576,0.44,0.207,0.447,0.578,0.02229932844392024,0.0005726308623342448,0.021016062004491687,0.022196999518200755,0.042840003967285156,0.16001349906787837,0.001353907645758739,0.15656578296329826,0.1599110215320252,0.1688612949801609,0.32025017874697465,0.0021353969007423665,0.3154913990292698,0.3201653184951283,0.3357291859574616
