config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/rtmdet/rtmdet-ins_tiny_8xb32-300e_coco.py,data/mmdetection_weights/rtmdet-ins_tiny_8xb32-300e_coco.pth,21.579471588134766,0.405,0.576,0.44,0.207,0.447,0.578,0.03180780352238071,0.001307717243034974,0.029209792002802715,0.03200753700002679,0.047226411996234674,0.2569899780384311,0.0028833881860576517,0.25152740700286813,0.25644086499960395,0.27516819100128487,0.515640240422913,0.009527395254060126,0.502558931002568,0.5140392924986372,0.549126662001072
