config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/faster_rcnn/faster-rcnn_x101-64x4d_fpn_ms-3x_coco.py,data/mmdetection_weights/faster-rcnn_x101-64x4d_fpn_ms-3x_coco.pth,380.91426849365234,0.431,0.636,0.472,0.265,0.469,0.56,0.13929288240022433,0.005575492388835561,0.13068885499524185,0.13728880650160136,0.16215963099966757,2.387093179679724,0.09606123187455812,2.1853822730045067,2.422408707501745,2.532808194999234,4.969833370910214,0.15034885471171386,4.524755421996815,5.027125487500598,5.103524500002095
