config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/rtmdet/rtmdet-ins_tiny_8xb32-300e_coco.py,data/mmdetection_weights/rtmdet-ins_tiny_8xb32-300e_coco.pth,21.579471588134766,0.405,0.576,0.44,0.206,0.447,0.578,0.008138834875449539,0.0005329496653164354,0.007453080965206027,0.00811517157126218,0.0195178659632802,0.07433940003885744,0.0006782809593191178,0.07256593508645892,0.07431746309157461,0.07888235710561275,0.15255776948283595,0.001129017426007756,0.15034293406642973,0.15243356092832983,0.15733364992775023
