config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/cascade_rcnn/cascade-mask-rcnn_x101-64x4d_fpn_ms-3x_coco.py,data/mmdetection_weights/cascade-mask-rcnn_x101-64x4d_fpn_ms-3x_coco.pth,516.6089630126953,0.466,0.651,0.506,0.293,0.505,0.601,0.030089207894261925,0.0010846429154151437,0.027916103950701654,0.029834035027306527,0.04485337994992733,0.47757876026205337,0.012278521328288506,0.46560130501165986,0.4727646939572878,0.5309061460429803,1.0200607043411882,0.03185289553102017,0.9796968089649454,1.0074455525027588,1.0955940469866619
