config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/yolox/yolox_tiny_8xb8-300e_coco.py,data/mmdetection_weights/yolox_tiny_8xb8-300e_coco.pth,19.353221893310547,0.318,0.491,0.338,0.124,0.349,0.473,0.0066712506992509584,0.0009068117063516315,0.0061546319629997015,0.0064591079717502,0.015527621028013527,0.055601017050391346,0.0015334714066662161,0.05405681498814374,0.05496493255486712,0.06251894298475236,0.11542915144281533,0.003023273204145324,0.11212675191927701,0.1143762645078823,0.1266110959695652
