config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
config/rtmdet.py,/home/wilah/workspace/segdet_mlcr2024/logs/rtmdet/cluster_train_result/best_coco_bbox_mAP_50_epoch_299.pth,33.996543884277344,0.444,0.616,0.481,0.239,0.491,0.634,0.00622265845304355,0.0011196594794258543,0.005597153212875128,0.005888486513867974,0.015893281903117895,0.04378006178423022,0.002732452937147437,0.04030306194908917,0.043172809993848205,0.0633343430235982,0.09289665814811507,0.004525128898600768,0.08542451914399862,0.09178230562247336,0.10605881898663938
