config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/yolof/yolof_r50-c5_8xb8-1x_coco.py,data/mmdetection_weights/yolof_r50-c5_8xb8-1x_coco.pth,168.71484756469727,0.375,0.57,0.404,0.19,0.42,0.532,0.0073468830399913716,0.0005491490183185061,0.006796516012400389,0.007265934022143483,0.016318889101967216,0.08008802423062615,0.003172255774951482,0.07753251097165048,0.07841420249314979,0.09143654094077647,0.16169803473390998,0.004343907418368607,0.1576662209117785,0.15952136600390077,0.17537917895242572
