config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/rtmdet/rtmdet_x_8xb32-300e_coco.py,data/mmdetection_weights/rtmdet_x_8xb32-300e_coco.pth,362.2982864379883,0.528,0.704,0.577,0.361,0.574,0.692,0.040833966085501015,0.0014924386891306402,0.040175258996896446,0.04054950404679403,0.06713078799657524,0.6457859198365045,0.025723909902822462,0.6223642829572782,0.6315907909884118,0.7584890410071239,1.3099022764273776,0.026803361512322647,1.2689939739648253,1.3091464994940907,1.4114709630375728
