config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/swin/mask-rcnn_swin-t-p4-w7_fpn_1x_coco.py,data/mmdetection_weights/mask-rcnn_swin-t-p4-w7_fpn_1x_coco.pth,182.54177856445312,0.426,0.652,0.468,0.265,0.458,0.566,0.025615119281593435,0.002449778082841373,0.02107930599959218,0.025097304500377504,0.05266135200145072,0.34299201685257685,0.02475273991906254,0.3126654459993006,0.33636822450080217,0.4978083839996543,0.6655487253077086,0.045827963107181964,0.6127765080000245,0.6517068655002731,0.8793474090016389
