config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/dab_detr/dab-detr_r50_8xb2-50e_coco.py,data/mmdetection_weights/dab-detr_r50_8xb2-50e_coco.pth,166.98853302001953,0.423,0.629,0.452,0.216,0.461,0.613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
