config_file,weights_file,model_size (MB),mAP,AP50,AP75,APs,APm,APl,Time_1_mean,Time_1_std,Time_1_min,Time_1_median,Time_1_max,Time_16_mean,Time_16_std,Time_16_min,Time_16_median,Time_16_max,Time_32_mean,Time_32_std,Time_32_min,Time_32_median,Time_32_max
data/mmdetection/configs/yolox/yolox_x_8xb8-300e_coco.py,data/mmdetection_weights/yolox_x_8xb8-300e_coco.pth,378.3138542175293,0.506,0.684,0.55,0.32,0.556,0.667,0.024345101424977474,0.0020284007437613365,0.02346821800165344,0.023803812498954358,0.046566418997826986,0.34070322583644297,0.015270515344094826,0.3288491419989441,0.33348012149872375,0.40366379099941696,0.6782083021793696,0.0283794813546151,0.6490248929985682,0.6669016084997565,0.7771499529990251
